spec	method	path	operation_id	reason
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/ContactPoint/{ContactPointId}/child/smartActions/{contacts_ContactPoint_smartActions_Id}/child/UserActionRequestPayload/{contacts_ContactPoint_smartActions_UserActionRequestPayload_Id}	get_contacts-ContactPoint-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/ContactPoint/{ContactPointId}/child/smartActions/{contacts_ContactPoint_smartActions_Id}/child/UserActionURLBinding	getall_contacts-ContactPoint-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/ContactPoint/{ContactPointId}/child/smartActions/{contacts_ContactPoint_smartActions_Id}/child/UserActionURLBinding/{contacts_ContactPoint_smartActions_UserActionURLBinding_Id}	get_contacts-ContactPoint-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Note/{NoteId}/child/smartActions/{contacts_Note_smartActions_Id}/child/UserActionNavigation	getall_contacts-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Note/{NoteId}/child/smartActions/{contacts_Note_smartActions_Id}/child/UserActionNavigation/{contacts_Note_smartActions_UserActionNavigation_Id}	get_contacts-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Note/{NoteId}/child/smartActions/{contacts_Note_smartActions_Id}/child/UserActionRequestPayload	getall_contacts-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Note/{NoteId}/child/smartActions/{contacts_Note_smartActions_Id}/child/UserActionRequestPayload/{contacts_Note_smartActions_UserActionRequestPayload_Id}	get_contacts-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Note/{NoteId}/child/smartActions/{contacts_Note_smartActions_Id}/child/UserActionURLBinding	getall_contacts-Note-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Note/{NoteId}/child/smartActions/{contacts_Note_smartActions_Id}/child/UserActionURLBinding/{contacts_Note_smartActions_UserActionURLBinding_Id}	get_contacts-Note-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Relationship/{RelationshipRecId}/child/smartActions/{contacts_Relationship_smartActions_Id}/child/UserActionNavigation	getall_contacts-Relationship-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Relationship/{RelationshipRecId}/child/smartActions/{contacts_Relationship_smartActions_Id}/child/UserActionNavigation/{contacts_Relationship_smartActions_UserActionNavigation_Id}	get_contacts-Relationship-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Relationship/{RelationshipRecId}/child/smartActions/{contacts_Relationship_smartActions_Id}/child/UserActionRequestPayload	getall_contacts-Relationship-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Relationship/{RelationshipRecId}/child/smartActions/{contacts_Relationship_smartActions_Id}/child/UserActionRequestPayload/{contacts_Relationship_smartActions_UserActionRequestPayload_Id}	get_contacts-Relationship-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Relationship/{RelationshipRecId}/child/smartActions/{contacts_Relationship_smartActions_Id}/child/UserActionURLBinding	getall_contacts-Relationship-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/Relationship/{RelationshipRecId}/child/smartActions/{contacts_Relationship_smartActions_Id}/child/UserActionURLBinding/{contacts_Relationship_smartActions_UserActionURLBinding_Id}	get_contacts-Relationship-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/SalesTeamMember/{TeamMemberId}/child/smartActions/{contacts_SalesTeamMember_smartActions_Id}/child/UserActionNavigation	getall_contacts-SalesTeamMember-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/SalesTeamMember/{TeamMemberId}/child/smartActions/{contacts_SalesTeamMember_smartActions_Id}/child/UserActionNavigation/{contacts_SalesTeamMember_smartActions_UserActionNavigation_Id}	get_contacts-SalesTeamMember-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/SalesTeamMember/{TeamMemberId}/child/smartActions/{contacts_SalesTeamMember_smartActions_Id}/child/UserActionRequestPayload	getall_contacts-SalesTeamMember-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/SalesTeamMember/{TeamMemberId}/child/smartActions/{contacts_SalesTeamMember_smartActions_Id}/child/UserActionRequestPayload/{contacts_SalesTeamMember_smartActions_UserActionRequestPayload_Id}	get_contacts-SalesTeamMember-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/SalesTeamMember/{TeamMemberId}/child/smartActions/{contacts_SalesTeamMember_smartActions_Id}/child/UserActionURLBinding	getall_contacts-SalesTeamMember-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contacts/{PartyNumber}/child/SalesTeamMember/{TeamMemberId}/child/smartActions/{contacts_SalesTeamMember_smartActions_Id}/child/UserActionURLBinding/{contacts_SalesTeamMember_smartActions_UserActionURLBinding_Id}	get_contacts-SalesTeamMember-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader	getall_contracts-ContractLine-PricingTerm-PricingTermTierHeader	child depth 3 > 2
cx	POST	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader	create_contracts-ContractLine-PricingTerm-PricingTermTierHeader	child depth 3 > 2
cx	DELETE	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader/{TieredPricingHeaderId}	delete_contracts-ContractLine-PricingTerm-PricingTermTierHeader	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader/{TieredPricingHeaderId}	get_contracts-ContractLine-PricingTerm-PricingTermTierHeader	child depth 3 > 2
cx	PATCH	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader/{TieredPricingHeaderId}	update_contracts-ContractLine-PricingTerm-PricingTermTierHeader	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader/{TieredPricingHeaderId}/child/PricingTermTierLine	getall_contracts-ContractLine-PricingTerm-PricingTermTierHeader-PricingTermTierLine	child depth 4 > 2
cx	POST	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader/{TieredPricingHeaderId}/child/PricingTermTierLine	create_contracts-ContractLine-PricingTerm-PricingTermTierHeader-PricingTermTierLine	child depth 4 > 2
cx	DELETE	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader/{TieredPricingHeaderId}/child/PricingTermTierLine/{TieredPricingLineId}	delete_contracts-ContractLine-PricingTerm-PricingTermTierHeader-PricingTermTierLine	child depth 4 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader/{TieredPricingHeaderId}/child/PricingTermTierLine/{TieredPricingLineId}	get_contracts-ContractLine-PricingTerm-PricingTermTierHeader-PricingTermTierLine	child depth 4 > 2
cx	PATCH	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractLine/{LineId}/child/PricingTerm/{PricingTermUniqID}/child/PricingTermTierHeader/{TieredPricingHeaderId}/child/PricingTermTierLine/{TieredPricingLineId}	update_contracts-ContractLine-PricingTerm-PricingTermTierHeader-PricingTermTierLine	child depth 4 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractParty/{ContractPartyUniqID}/child/ContractPartyContact/{ContractPartyContactUniqID}/child/ContractPartyContactFlexfieldVA	getall_contracts-ContractParty-ContractPartyContact-ContractPartyContactFlexfieldVA	child depth 3 > 2
cx	POST	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractParty/{ContractPartyUniqID}/child/ContractPartyContact/{ContractPartyContactUniqID}/child/ContractPartyContactFlexfieldVA	create_contracts-ContractParty-ContractPartyContact-ContractPartyContactFlexfieldVA	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractParty/{ContractPartyUniqID}/child/ContractPartyContact/{ContractPartyContactUniqID}/child/ContractPartyContactFlexfieldVA/{ContractPartyContactFlexfieldVAUniqID}	get_contracts-ContractParty-ContractPartyContact-ContractPartyContactFlexfieldVA	child depth 3 > 2
cx	PATCH	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractParty/{ContractPartyUniqID}/child/ContractPartyContact/{ContractPartyContactUniqID}/child/ContractPartyContactFlexfieldVA/{ContractPartyContactFlexfieldVAUniqID}	update_contracts-ContractParty-ContractPartyContact-ContractPartyContactFlexfieldVA	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractTerms/{ContractTermsUniqID}/child/UserVariableValues/{UserVariableValuesUniqID}/child/ClauseUsages	getall_contracts-ContractTerms-UserVariableValues-ClauseUsages	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractTerms/{ContractTermsUniqID}/child/UserVariableValues/{UserVariableValuesUniqID}/child/ClauseUsages/{ClauseUsagesUniqID}	get_contracts-ContractTerms-UserVariableValues-ClauseUsages	child depth 3 > 2
cx	DELETE	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractTerms/{ContractTermsUniqID}/child/UserVariableValues/{UserVariableValuesUniqID}/child/ClauseUsages/{ClauseUsagesUniqID}/enclosure/ArticleText	delete_contracts-ContractTerms-UserVariableValues-ClauseUsages-ArticleText	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractTerms/{ContractTermsUniqID}/child/UserVariableValues/{UserVariableValuesUniqID}/child/ClauseUsages/{ClauseUsagesUniqID}/enclosure/ArticleText	get_contracts-ContractTerms-UserVariableValues-ClauseUsages-ArticleText	child depth 3 > 2
cx	PUT	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/ContractTerms/{ContractTermsUniqID}/child/UserVariableValues/{UserVariableValuesUniqID}/child/ClauseUsages/{ClauseUsagesUniqID}/enclosure/ArticleText	replace_contracts-ContractTerms-UserVariableValues-ClauseUsages-ArticleText	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/Note/{NoteId}/child/smartActions/{UserActionId}/child/UserActionNavigation	getall_contracts-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/Note/{NoteId}/child/smartActions/{UserActionId}/child/UserActionNavigation/{UserActionNavId}	get_contracts-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/Note/{NoteId}/child/smartActions/{UserActionId}/child/UserActionRequestPayload	getall_contracts-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/Note/{NoteId}/child/smartActions/{UserActionId}/child/UserActionRequestPayload/{RequestPayloadId}	get_contracts-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/Note/{NoteId}/child/smartActions/{UserActionId}/child/UserActionURLBinding	getall_contracts-Note-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/Note/{NoteId}/child/smartActions/{UserActionId}/child/UserActionURLBinding/{UserActionNavId}	get_contracts-Note-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/contractKeyTermExtracts/{Id}/child/contractKeyTerms/{Id6}/child/contractKeyTermCitations	getall_contracts-contractKeyTermExtracts-contractKeyTerms-contractKeyTermCitations	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/contracts/{contractsUniqID}/child/contractKeyTermExtracts/{Id}/child/contractKeyTerms/{Id6}/child/contractKeyTermCitations/{Id7}	get_contracts-contractKeyTermExtracts-contractKeyTerms-contractKeyTermCitations	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealProduct/{DealProdId}/child/smartActions/{deals_DealProduct_smartActions_Id}/child/UserActionNavigation	getall_deals-DealProduct-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealProduct/{DealProdId}/child/smartActions/{deals_DealProduct_smartActions_Id}/child/UserActionNavigation/{deals_DealProduct_smartActions_UserActionNavigation_Id}	get_deals-DealProduct-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealProduct/{DealProdId}/child/smartActions/{deals_DealProduct_smartActions_Id}/child/UserActionRequestPayload	getall_deals-DealProduct-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealProduct/{DealProdId}/child/smartActions/{deals_DealProduct_smartActions_Id}/child/UserActionRequestPayload/{deals_DealProduct_smartActions_UserActionRequestPayload_Id}	get_deals-DealProduct-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealProduct/{DealProdId}/child/smartActions/{deals_DealProduct_smartActions_Id}/child/UserActionURLBinding	getall_deals-DealProduct-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealProduct/{DealProdId}/child/smartActions/{deals_DealProduct_smartActions_Id}/child/UserActionURLBinding/{deals_DealProduct_smartActions_UserActionURLBinding_Id}	get_deals-DealProduct-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealResources/{DealResourceId}/child/smartActions/{deals_DealResources_smartActions_Id}/child/UserActionNavigation	getall_deals-DealResources-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealResources/{DealResourceId}/child/smartActions/{deals_DealResources_smartActions_Id}/child/UserActionNavigation/{deals_DealResources_smartActions_UserActionNavigation_Id}	get_deals-DealResources-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealResources/{DealResourceId}/child/smartActions/{deals_DealResources_smartActions_Id}/child/UserActionRequestPayload	getall_deals-DealResources-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealResources/{DealResourceId}/child/smartActions/{deals_DealResources_smartActions_Id}/child/UserActionRequestPayload/{deals_DealResources_smartActions_UserActionRequestPayload_Id}	get_deals-DealResources-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealResources/{DealResourceId}/child/smartActions/{deals_DealResources_smartActions_Id}/child/UserActionURLBinding	getall_deals-DealResources-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/DealResources/{DealResourceId}/child/smartActions/{deals_DealResources_smartActions_Id}/child/UserActionURLBinding/{deals_DealResources_smartActions_UserActionURLBinding_Id}	get_deals-DealResources-smartActions-UserActionURLBinding	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/Note/{NoteId}/child/smartActions/{deals_Note_smartActions_Id}/child/UserActionNavigation	getall_deals-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/Note/{NoteId}/child/smartActions/{deals_Note_smartActions_Id}/child/UserActionNavigation/{deals_Note_smartActions_UserActionNavigation_Id}	get_deals-Note-smartActions-UserActionNavigation	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/Note/{NoteId}/child/smartActions/{deals_Note_smartActions_Id}/child/UserActionRequestPayload	getall_deals-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
cx	GET	/crmRestApi/resources/11.13.18.05/deals/{dealsUniqID}/child/Note/{NoteId}/child/smartActions/{deals_Note_smartActions_Id}/child/UserActionRequestPayload/{deals_Note_smartActions_UserActionRequestPayload_Id}	get_deals-Note-smartActions-UserActionRequestPayload	child depth 3 > 2
